Date,Open,High,Low,Close,Adj Close,Volume,10avg,20avg,60avg,MACD_line,MACD_signal,MACD_hist,WR_14,EMA_12,EMA_50
1995-05-24,882.9000244140625,885.9199829101562,875.989990234375,877.97998046875,877.97998046875,439210000,864.3080017089844,854.3169982910156,826.7398325602213,12.549116217935648,11.250187977588721,1.2989282403469264,-0.05381103932648984,865.1770100719472,836.5545609175092
1995-05-25,877.739990234375,878.760009765625,871.6500244140625,877.3200073242188,877.3200073242188,381560000,867.3440002441406,856.3704986572266,828.143999226888,12.588224199124397,11.517795221895856,1.0704289772285414,-18.316048242439944,867.0451634953736,838.1532058746351
1995-05-26,876.260009765625,876.260009765625,870.0399780273438,871.8699951171875,871.8699951171875,302720000,869.6929992675781,858.188998413086,829.5681660970052,12.040650000359506,11.622366177588587,0.4182838227709187,-19.92581310729382,867.7874452833448,839.4754329037548
1995-05-30,872.77001953125,873.7000122070312,857.739990234375,858.7000122070312,858.7000122070312,320360000,870.9859985351562,859.5834991455079,830.8713328043619,10.42382656404584,11.382658254880038,-0.9588316908341987,-34.64001143656843,866.3893786562197,840.2293379744716
1995-05-31,859.1699829101562,864.5800170898438,851.719970703125,864.5800170898438,864.5800170898438,376150000,870.55,860.4369995117188,831.8698333740234,9.507354727795928,11.007597549463217,-1.500242821667289,-67.76196734762097,866.1110153383157,841.1842665672312
1995-06-01,865.6699829101562,870.2100219726562,864.2100219726562,868.8200073242188,868.8200073242188,354420000,870.1830017089844,861.5765014648438,832.9833333333333,9.019208154242051,10.609919670418984,-1.590711516176933,-53.631509435988214,866.527783336147,842.268021106721
1995-06-02,867.1199951171875,875.1199951171875,863.8400268554688,872.969970703125,872.969970703125,351970000,869.8720031738281,862.5045013427734,834.274833170573,8.86502534588044,10.260940805511275,-1.3959154596308352,-49.999910767347274,867.5188890849128,843.4720191301094
1995-06-05,875.25,884.1799926757812,875.25,882.8499755859375,882.8499755859375,372350000,870.7630004882812,863.8154998779297,835.5608327229818,9.431349457093688,10.09502253582776,-0.663673078734071,-37.86551925372948,869.8775177773782,845.0162527166125
1995-06-06,882.8300170898438,885.8300170898438,879.4000244140625,879.4000244140625,879.4000244140625,387500000,872.5909973144531,865.7814971923829,837.0043324788411,9.492361137842295,9.974490256230666,-0.4821291183883716,-8.976626398944914,871.3425187984067,846.364635920434
1995-06-07,880.4099731445312,883.0599975585938,878.3200073242188,881.5800170898438,881.5800170898438,378420000,873.4130004882812,867.2869995117187,838.2906667073568,9.605889806150913,9.900770166214716,-0.2948803600638037,-19.064199324330353,872.9175185355508,847.745631260411
1995-06-08,882.1799926757812,886.2999877929688,882.1799926757812,886.1300048828125,886.1300048828125,378560000,873.6070007324219,868.9575012207031,839.6118336995443,9.948329927983877,9.91028211856855,0.03804780941532826,-12.689954009490785,874.9502087428218,849.2509008142307
1995-06-09,885.719970703125,885.7899780273438,880.47998046875,884.3800048828125,884.3800048828125,382600000,874.4220031738281,870.8830017089844,840.9100006103515,9.963651049898772,9.920955904834594,0.04269514506417771,-0.4915639853925187,876.4009466105126,850.6285127384888
1995-06-12,885.5499877929688,889.3300170898438,885.5499877929688,887.97998046875,887.97998046875,352760000,875.1280029296875,872.4105010986328,842.1933339436849,10.149286436603234,9.966622011188322,0.18266442541491124,-5.552290229261207,878.1823364348568,852.0932761788912
1995-06-13,890.510009765625,894.22998046875,890.0499877929688,894.22998046875,894.22998046875,402980000,876.7390014648438,873.8625,843.5039998372396,10.677641381324861,10.10882588521563,0.5688154961092309,-3.5895638288031706,880.6512047477634,853.7456959549642
1995-06-14,892.260009765625,896.280029296875,891.02001953125,895.719970703125,895.719970703125,421450000,880.2919982910156,875.4209991455078,844.9356658935546,11.088771782566027,10.30481506468571,0.7839567178803168,-0.0,882.9694764332036,855.3917459450881
1995-06-15,896.3300170898438,903.8599853515625,896.3300170898438,902.6799926757812,902.6799926757812,412280000,883.4059936523438,876.7944976806641,846.3561655680338,11.839730154205427,10.611798082589655,1.227932071615772,-1.256862336865405,886.0018635474462,857.2461869933506
1995-06-16,904.3699951171875,908.6500244140625,904.1400146484375,908.6500244140625,908.6500244140625,403210000,886.7919921875,878.331997680664,847.9044982910157,12.769404001088333,11.04331926628939,1.7260847347989419,-2.2631230231474655,889.486195988464,859.2620237549472
1995-06-19,909.9000244140625,922.0900268554688,909.8400268554688,922.0900268554688,922.0900268554688,407000000,890.3599975585937,880.5614990234375,849.5636657714844,14.424397620028117,11.719534937037135,2.7048626829909814,-0.0,894.5021699680033,861.7258670137912
1995-06-20,924.1099853515625,929.8499755859375,924.010009765625,929.8300170898438,929.8300170898438,444490000,894.2840026855469,883.4375,851.4086659749349,16.174099561027447,12.610447861835198,3.563651699192249,-0.0,899.9372233713633,864.3966179971659
1995-06-21,931.6099853515625,933.75,926.0,929.1900024414062,929.1900024414062,455280000,899.327001953125,886.3700012207031,853.2615000406901,17.30957313759302,13.550272916986764,3.7593002206062565,-0.030235587934243607,904.4376509206007,866.937535034195
1995-06-22,941.1699829101562,941.1699829101562,931.260009765625,940.0900268554688,940.0900268554688,474080000,904.0880004882813,888.8475006103515,855.0375,18.871446711948693,14.614507675979151,4.256939035969541,-6.522671020294132,909.9226318336573,869.8062602036567
1995-06-23,938.6500244140625,940.0999755859375,936.72998046875,938.8699951171875,938.8699951171875,447260000,909.4840026855469,891.9530029296875,856.9366668701172,19.78275314336804,15.648156769456929,4.134596373911112,-1.6382832746777183,914.3760723388158,872.5146419649717
1995-06-26,938.3300170898438,939.1400146484375,926.7899780273438,926.97998046875,926.97998046875,384980000,914.9330017089844,895.0305023193359,858.9318339029948,19.322803986418194,16.383086212849182,2.9397177735690114,-3.6594887611752163,916.3151351280364,874.6505375925708
1995-06-27,925.1900024414062,928.6199951171875,918.8900146484375,919.5599975585938,919.5599975585938,417490000,918.8330017089844,897.786001586914,860.767167154948,18.150334597269193,16.736535889733183,1.4137987075360101,-22.57757828720815,916.8143447327375,876.411692885356
1995-06-28,918.0800170898438,921.989990234375,913.02001953125,920.52001953125,920.52001953125,395320000,921.3660034179687,900.8290008544922,862.4730000813802,17.101474753478215,16.809523662482192,0.29195109099602234,-35.60715848121125,917.3844485478933,878.141431185195
1995-06-29,921.0399780273438,927.780029296875,919.8800048828125,926.8099975585938,926.8099975585938,368600000,923.8460083007812,903.6260009765625,864.1808339436849,16.586594493390407,16.764937828663836,-0.1783433352734285,-34.025313145839725,918.834533011078,880.0500024155243
1995-06-30,928.02001953125,934.030029296875,928.02001953125,933.4500122070312,933.4500122070312,402140000,926.2590087890625,906.5255004882813,866.0656677246094,16.52386503657715,16.7167232702465,-0.19285823366935162,-25.818026990665857,921.0830682719939,882.1441204465639
1995-07-03,933.989990234375,935.3300170898438,931.989990234375,934.530029296875,934.530029296875,130770000,928.7390075683594,909.5495025634766,868.0178344726562,16.3725670814365,16.6478920324845,-0.2753249510479989,-15.101665572204645,923.151831506591,884.1984698132428
1995-07-05,937.0499877929688,943.47998046875,937.0499877929688,941.8200073242188,941.8200073242188,370320000,929.9830078125,912.1335052490234,870.0300018310547,16.64898354518641,16.64811033502488,0.0008732101615294141,-13.240196334967024,926.0238585554567,886.4581379509282
1995-07-06,943.3200073242188,953.0,942.5900268554688,952.9299926757812,952.9299926757812,425540000,931.1820068359375,915.2545043945313,872.1488352457683,17.56208378220697,16.8309050244613,0.7311787577456705,-3.5206244619775924,930.1632638047374,889.0648773519029
1995-07-07,952.9000244140625,969.77001953125,952.6400146484375,969.760009765625,969.760009765625,512200000,933.556005859375,918.8220031738281,874.3433349609375,19.4199034647354,17.34870471251612,2.071198752219278,-0.1432815088154979,936.2550708756432,892.2293923485195
1995-07-10,970.4099731445312,977.8400268554688,970.1099853515625,976.6300048828125,976.6300048828125,457320000,936.5230041503906,923.0035034179688,876.7588348388672,21.202184553389543,18.119400680690806,3.0827838726987373,-0.016702430916607003,942.4665991844386,895.5392202910408
1995-07-11,975.3900146484375,975.530029296875,970.2000122070312,970.219970703125,970.219970703125,443750000,940.2990051269531,927.6160034179687,879.2271677652994,21.845596530982448,18.864639850749136,2.9809566802333123,-1.8667414932613693,946.7363486488518,898.4678771699461
1995-07-12,975.9000244140625,988.7100219726562,975.77001953125,988.6300048828125,988.6300048828125,514470000,944.6230041503907,931.7280029296875,881.5201670328776,23.569348282393662,19.80558153707804,3.763766745315621,-11.75571627789166,953.1815265309996,902.0036468841762
1995-07-13,989.27001953125,999.5900268554688,988.25,994.1500244140625,994.1500244140625,530100000,951.5300048828125,936.4480041503906,884.1503336588542,25.091612913116023,20.86278781228564,4.2288251008303845,-0.10571685462118127,959.4843723591631,905.6172303167207
1995-07-14,988.9600219726562,999.3300170898438,984.2899780273438,999.3300170898438,999.3300170898438,433600000,958.8930053710938,941.3695068359375,886.9571675618489,26.41154486957771,21.972539223744057,4.439005645833653,-6.283934366590217,965.6144715484986,909.2922415627256
1995-07-17,1000.72998046875,1007.1799926757812,1000.72998046875,1005.8900146484375,1005.8900146484375,466420000,966.1450073242188,946.2020080566406,890.0035013834636,27.667997975530056,23.111630974101256,4.5563670014288,-0.300346244226619,971.8107089484892,913.0803895268712
1995-07-18,1005.6500244140625,1006.6500244140625,987.239990234375,988.530029296875,988.530029296875,483650000,973.3890075683594,951.0640075683593,893.1181681315104,26.952251600575664,23.87975509939614,3.0724965011795256,-1.3699855514653692,974.38291207901,916.0391989296165
1995-07-19,988.530029296875,988.530029296875,936.969970703125,952.8699951171875,952.8699951171875,597910000,978.7890075683594,954.3860076904297,895.8696685791016,23.239658391043008,23.751735757725513,-0.5120773666825045,-19.80667873628151,971.073232546422,917.4835438781488
1995-07-20,955.969970703125,961.5499877929688,952.0599975585938,960.5700073242188,960.5700073242188,480830000,979.8940063476563,955.5380065917968,897.9356689453125,20.680338093638966,23.137456224908203,-2.4571181312692367,-62.2107733707701,969.457351743006,919.1732091113281
1995-07-21,959.25,967.510009765625,957.9500122070312,961.77001953125,961.77001953125,468690000,980.6580078125,957.1070068359375,900.0905019124349,18.535226719383104,22.217010323803184,-3.6817836044200796,-58.88074932322351,968.2746852488897,920.8436722650505
1995-07-24,964.1199951171875,978.7100219726562,964.1199951171875,978.5700073242188,978.5700073242188,404090000,979.8590087890625,958.1910064697265,902.1715026855469,17.98352621626418,21.37031350229538,-3.3867872860312005,-60.393631693147164,969.8585809527865,923.107450110508
1995-07-25,984.010009765625,994.72998046875,983.6400146484375,993.75,993.75,499930000,980.0530090332031,960.1760070800781,904.4651692708334,18.557281349310074,20.80770707169832,-2.250425722388247,-40.74914741189633,973.534183883127,925.8777461846058
1995-07-26,996.77001953125,1002.5700073242188,996.77001953125,1000.1799926757812,1000.1799926757812,483900000,982.4060119628906,963.5145080566406,906.9613362630208,19.308259500626946,20.507817557484046,-1.1995580568571,-19.128312879622296,977.6335390819968,928.791559772495
1995-07-27,1002.4299926757812,1011.8400268554688,1002.4299926757812,1010.6599731445312,1010.6599731445312,508520000,983.5610107421875,967.5455078125,909.6038360595703,20.512605388759994,20.508775123739234,0.003830265020759782,-9.970086610606952,982.7145289377713,932.0020857870846
1995-07-28,1009.989990234375,1010.989990234375,1003.280029296875,1005.280029296875,1005.280029296875,458560000,985.2120056152344,972.0525054931641,912.4183359781902,20.793250032484025,20.565670105488195,0.22757992699582985,-1.5761357364770179,986.1861443776335,934.8757306306059
1995-07-31,1006.4299926757812,1023.030029296875,995.760009765625,1001.2100219726562,1001.2100219726562,385570000,985.8070068359375,975.9760070800781,915.0020029703776,20.451495251333313,20.542835134657217,-0.0913398833239043,-8.761844047833527,988.4975101614832,937.4770753891177
1995-08-01,1001.5700073242188,1001.719970703125,986.1699829101562,991.1099853515625,991.1099853515625,436320000,985.3390075683594,979.3640075683594,917.5763366699218,19.14497225642606,20.263262559010986,-1.1182903025849278,-25.35439515236793,988.8994294214954,939.5803267601939
1995-08-02,995.1099853515625,1001.3300170898438,983.530029296875,983.75,983.75,486330000,985.5970031738282,982.1930053710937,920.0360026041667,17.316045468765424,19.673819140961875,-2.3577736721964513,-37.09042785572848,988.1072095104962,941.3124708088138
1995-08-03,980.1699829101562,982.97998046875,970.8099975585938,982.7000122070312,982.7000122070312,451900000,988.6850036621094,984.2895050048828,922.2770029703776,15.60203205940661,18.859461724650824,-3.2574296652442136,-45.64257791445155,987.2753330022708,942.9355116479597
1995-08-04,983.7999877929688,991.4600219726562,983.7999877929688,991.0900268554688,991.0900268554688,378860000,990.8980041503906,985.7780059814453,924.5191701253256,14.750632043295354,18.037695788379732,-3.287063745084378,-46.86264191408843,987.8622089796859,944.8239240090386
1995-08-07,992.780029296875,997.1599731445312,992.780029296875,995.219970703125,995.219970703125,362450000,993.8300048828125,986.8445068359375,926.9103373209635,14.244936587827056,17.279143948269198,-3.0342073604421422,-37.11361921350801,988.9941723217535,946.8002395656695
1995-08-08,997.3099975585938,999.6900024414062,995.0499877929688,997.1199951171875,997.1199951171875,403670000,995.4950012207031,987.7740051269532,929.2668365478515,13.837969884090967,16.590909135433552,-2.7529392513425854,-32.3147102711474,990.2442989056664,948.7735633127878
1995-08-09,1003.4000244140625,1005.9299926757812,1002.6699829101562,1005.0999755859375,1005.0999755859375,476490000,995.8320007324219,989.1190063476563,931.5698364257812,13.998003303068913,16.072327968960625,-2.0743246658917123,-36.508415658086314,992.5297876257081,950.9824422254604
1995-08-10,1005.8599853515625,1007.0399780273438,998.8800048828125,1000.6099853515625,1000.6099853515625,452260000,996.3239990234375,989.9425048828125,933.9371693929037,13.605688347069417,15.579000044582385,-1.9733116975129672,-27.550782118241987,993.7728949681473,952.9286203872683
1995-08-11,1004.0800170898438,1006.5399780273438,999.52001953125,1004.1099853515625,1004.1099853515625,375760000,995.3190002441406,990.2655029296875,936.143169148763,13.422470779296873,15.147694191525282,-1.7252234122284094,-38.05810717564149,995.3632165655958,954.9357327388093
1995-08-14,1004.1900024414062,1012.4400024414062,1003.3499755859375,1012.4400024414062,1012.4400024414062,371320000,995.2019958496094,990.5045013427734,938.3461690266927,13.790464409670108,14.876248235154248,-1.0857838254841408,-36.23139112618093,997.9904143926436,957.1908021389112
1995-08-15,1014.5900268554688,1015.8300170898438,1007.1799926757812,1012.3699951171875,1012.3699951171875,424440000,996.3249938964843,990.8320007324219,940.819169108073,13.91603758811982,14.684206105747364,-0.7681685176275437,-20.279625467376835,1000.202657581035,959.354692059628
1995-08-16,1016.1900024414062,1025.760009765625,1015.6400146484375,1025.75,1025.75,472040000,998.4509948730469,992.0239990234375,943.2825022379558,14.923184626410148,14.732001809879922,0.19118281653022606,-20.41368766896571,1004.1330179531835,961.9584296259171
1995-08-17,1026.3900146484375,1030.510009765625,1023.9199829101562,1029.239990234375,1029.239990234375,496820000,1002.6509948730469,995.6679992675781,945.8586690266927,15.820598938622993,14.949721235628537,0.8708777029944557,-0.018216129938764924,1007.9956290733668,964.5969221987979
1995-08-18,1032.6300048828125,1034.1300048828125,1028.47998046875,1031.280029296875,1031.280029296875,470540000,1007.3049926757812,999.1014984130859,948.352001953125,16.50614775302199,15.26100653910723,1.2451412139147617,-2.127335463258786,1011.5778444923681,967.2119460065657
1995-08-21,1033.02001953125,1035.18994140625,1017.739990234375,1019.7000122070312,1019.7000122070312,437980000,1011.3239929199219,1002.5769989013672,950.9070027669271,15.931392352543412,15.395083701794468,0.5363086507489445,-4.500908490652426,1012.8274087561624,969.2703015438389
1995-08-22,1021.47998046875,1025.56005859375,1016.3900146484375,1025.2900390625,1025.2900390625,466030000,1013.7719970703125,1004.6334991455078,953.2800028483073,15.745459154285072,15.465158792292588,0.2803003619924844,-24.060178175788607,1014.744736495599,971.4671539955511
1995-08-23,1027.3299560546875,1029.4599609375,1024.6500244140625,1028.18994140625,1028.18994140625,430810000,1016.5890014648437,1006.2105010986328,955.8370035807292,15.651680805244723,15.502463194883015,0.149217610361708,-15.377308136795472,1016.8132295587761,973.6915770312648
1995-08-24,1028.260009765625,1029.22998046875,1019.2000122070312,1020.9299926757812,1020.9299926757812,449460000,1018.897998046875,1007.6109985351562,958.6618357340495,14.820699797665839,15.36611051543958,-0.5454107177737413,-13.621339401619768,1017.4465777306231,975.5440639192851
1995-08-25,1021.530029296875,1022.72998046875,1019.0700073242188,1019.969970703125,1019.969970703125,383360000,1020.9299987792969,1008.1244995117188,961.2676686604817,13.924166488522587,15.077721710056183,-1.1535552215335958,-33.62409404125243,1017.8347920340849,977.2862563421809
1995-08-28,1020.7000122070312,1021.489990234375,1008.0,1008.1500244140625,1008.1500244140625,397790000,1022.5159973144531,1008.8589965820313,963.7868347167969,12.120172693473592,14.486211906739666,-2.366039213266074,-37.91726031813129,1016.3448277848507,978.4966001881371
1995-08-29,1007.8599853515625,1007.989990234375,989.47998046875,1003.6400146484375,1003.6400146484375,470640000,1022.0869995117188,1009.2059967041016,966.0398356119791,10.208892756579417,13.630748076707615,-3.4218553201281985,-74.46974459658902,1014.3902411484795,979.4826164414823
1995-08-30,1006.9600219726562,1012.739990234375,1006.9600219726562,1012.6099853515625,1012.6099853515625,401840000,1021.2140014648437,1009.8324981689453,968.0530029296875,9.310663770867905,12.766731215539673,-3.4560674446717687,-69.02199457346123,1014.1163556412615,980.7817289477599
1995-08-31,1013.8800048828125,1020.6400146484375,1013.6500244140625,1020.1099853515625,1020.1099853515625,375820000,1019.9,1011.2754974365234,970.2731689453125,9.099109280400285,12.033206828511798,-2.934097548111513,-49.39832717328605,1015.0384525197694,982.3240135126149
1995-09-01,1019.4199829101562,1020.5999755859375,1016.9299926757812,1019.469970703125,1019.469970703125,292450000,1018.9869995117188,1013.14599609375,972.5820017496745,8.778612607589935,11.382287984327425,-2.60367537673749,-32.990524921486106,1015.720224547978,983.7807177161643
1995-09-05,1021.72998046875,1039.300048828125,1021.72998046875,1039.300048828125,1039.300048828125,387000000,1017.8059936523438,1014.5649932861328,974.8043345133464,10.009356630515185,11.107701713564978,-1.098345083049793,-34.390689426795134,1019.3478898218467,985.9579463872216
1995-09-06,1040.6700439453125,1046.3299560546875,1040.6700439453125,1044.280029296875,1044.280029296875,464050000,1019.7659973144531,1016.7689971923828,977.3863352457682,11.256811425123146,11.137523655876613,0.11928776924653306,-0.0,1023.1836035872357,988.2450868934825
1995-09-07,1048.47998046875,1053.97998046875,1047.75,1051.0799560546875,1051.0799560546875,489860000,1021.6649963378907,1019.1269989013672,979.9913360595704,12.648323596164118,11.439683643934114,1.2086399522300049,-3.605853365255575,1027.4753501206897,990.7091994096082
1995-09-08,1052.5799560546875,1060.0400390625,1048.1300048828125,1060.030029296875,1060.030029296875,464600000,1023.9539978027344,1021.4259979248047,982.605502319336,14.308365201386096,12.01341995542451,2.2949452459615856,-4.496161882267442,1032.4837623016413,993.427663326756
1995-09-11,1060.469970703125,1068.1700439453125,1060.469970703125,1066.56005859375,1066.56005859375,441840000,1027.8640014648438,1024.3970001220703,985.3440032958985,15.966823323730864,12.804100629085783,3.1627226946450815,-0.014186163992055748,1037.7262694235042,996.2956003960498
1995-09-12,1068.699951171875,1070.22998046875,1064.1199951171875,1065.0,1065.0,467930000,1032.5230102539062,1027.5195037841797,988.0753377278646,16.959777881351783,13.635236079538984,3.3245418018127992,-2.0459830383057542,1041.9222279737344,998.989890576597
1995-09-13,1065.3399658203125,1069.8199462890625,1062.9000244140625,1067.4000244140625,1067.4000244140625,498920000,1038.2080078125,1030.1475036621093,990.6811706542969,17.735914848343327,14.455371833299854,3.280543015043474,-6.476755998452012,1045.841888964554,1001.6726409231642
1995-09-14,1068.22998046875,1069.6300048828125,1063.719970703125,1066.9599609375,1066.9599609375,484610000,1044.5840087890624,1032.8990051269532,993.1030039469401,18.106775900153934,15.185652646670672,2.9211232534832625,-3.5045895414086687,1049.090823114238,1004.2329279825499
1995-09-15,1062.93994140625,1062.93994140625,1047.699951171875,1051.0999755859375,1051.0999755859375,520200000,1050.0190063476562,1034.9595031738281,995.3885030110677,16.92580751212995,15.53368361976253,1.3921238923674206,-4.049559791021672,1049.3999234944995,1006.0708514179769
1995-09-18,1052.0,1052.1600341796875,1041.6800537109375,1050.1800537109375,1050.1800537109375,406980000,1053.1180053710937,1036.0525024414062,997.4203358968099,15.734276602571299,15.573802216324285,0.1604743862470137,-23.690408523606813,1049.5199435277977,1007.8006240569165
1995-09-19,1049.010009765625,1060.6600341796875,1049.010009765625,1060.3199462890625,1060.3199462890625,466680000,1056.189013671875,1036.9975036621095,999.2551696777343,15.430313313820534,15.545104435823536,-0.11479112200300179,-24.82963065982972,1051.181482414146,1009.8602053209223
1995-09-20,1063.4200439453125,1066.949951171875,1063.4200439453125,1065.0899658203125,1065.0899658203125,514820000,1058.2910034179688,1039.028500366211,1001.2793355305989,15.396835790211753,15.515450706701179,-0.11861491648942568,-15.663095749145054,1053.3212490920178,1012.0260782816828
1995-09-21,1062.72998046875,1063.800048828125,1054.6300048828125,1058.510009765625,1058.510009765625,469690000,1060.3719970703125,1041.0184967041016,1003.5811686197917,14.67024766575446,15.346410098511836,-0.6761624327573763,-9.084515094832181,1054.1195199648803,1013.8489775555629
1995-09-22,1055.6800537109375,1055.6800537109375,1048.0400390625,1053.3900146484375,1053.3900146484375,439040000,1061.1150024414062,1042.5345001220703,1005.8970021565755,13.525368497178988,14.982201778245265,-1.4568332810662774,-21.988693034318256,1054.0072883777352,1015.3996064611658
1995-09-25,1053.530029296875,1053.9100341796875,1042.6400146484375,1046.1500244140625,1046.1500244140625,312670000,1060.4510009765625,1044.1575012207031,1008.1115020751953,11.896699061539493,14.365101234904111,-2.468402173364618,-34.72157901095361,1052.7984785371702,1016.6055052044168
1995-09-26,1048.0400390625,1052.8800048828125,1038.0400390625,1038.050048828125,1038.050048828125,426670000,1058.4099975585937,1045.46650390625,1010.1005025227864,9.838949182755186,13.459870824474327,-3.620921641719141,-81.46146063471744,1050.5294893511632,1017.4464676994642
1995-09-27,1035.0,1035.0,1008.4400024414062,1026.5400390625,1026.5400390625,523530000,1055.7150024414063,1046.9615051269532,1011.8438364664713,7.196449790065117,12.207186617592487,-5.010736827527371,-99.96890405764125,1046.8388046913688,1017.8030783411518
1995-09-28,1028.489990234375,1047.06005859375,1028.489990234375,1047.050048828125,1047.050048828125,448420000,1051.62900390625,1048.1065063476562,1013.3773366292318,6.680230819374174,11.101795457948826,-4.421564638574653,-70.70716449666969,1046.8713037893313,1018.9500183602488
1995-09-29,1047.7900390625,1051.4000244140625,1040.239990234375,1043.5400390625,1043.5400390625,463580000,1049.6380126953125,1049.8285095214844,1015.1311706542969,5.919656991297188,10.065367764618498,-4.14571077332131,-37.51406357575859,1046.3588015236649,1019.9143328975921
1995-10-02,1041.3900146484375,1043.0400390625,1027.1600341796875,1027.5699462890625,1027.5699462890625,393760000,1048.8820190429688,1051.0000122070312,1016.6413380940755,3.9823378222299652,8.848761776140792,-4.866423953910827,-43.19461223054485,1043.4682084106491,1020.2145530305909
1995-10-03,1027.989990234375,1028.6600341796875,1012.25,1020.4500122070312,1020.4500122070312,456000000,1046.6210083007813,1051.405010986328,1017.6048370361328,1.8511404516336825,7.44923751123937,-5.598097059605688,-68.83355922394394,1039.9269474562464,1020.2237867237847
1995-10-04,1017.0399780273438,1017.0399780273438,1001.7100219726562,1002.27001953125,1002.27001953125,386390000,1042.634014892578,1050.4625091552734,1018.3351704915365,-1.289952521706482,5.7013995046502,-6.991352026356682,-80.37259472717714,1034.1335739293238,1019.5197174221166
1995-10-05,1002.0700073242188,1014.2100219726562,1000.030029296875,1014.2000122070312,1014.2000122070312,456560000,1036.3520202636719,1048.362008666992,1018.8693379720052,-2.784542158914064,4.004211171937348,-6.788753330851412,-99.14163371195005,1031.0668721258942,1019.311101531329
1995-10-06,1017.9400024414062,1022.8099975585938,1011.4000244140625,1012.0399780273438,1012.0399780273438,450010000,1031.9210205078125,1046.5180114746095,1019.2955047607422,-4.096094690616837,2.3841499994265107,-6.480244690043348,-78.82546405743805,1028.139657649194,1019.0259594331335
1995-10-09,1006.8099975585938,1006.8099975585938,982.3599853515625,984.739990234375,984.739990234375,403570000,1027.7860168457032,1044.1185089111327,1019.5936706542968,-7.254762000186247,0.4563675995039591,-7.7111295996902065,-82.0532535096168,1021.462785739222,1017.6814116214175
1995-10-10,978.6400146484375,984.4600219726562,959.3599853515625,983.469970703125,983.469970703125,532680000,1021.6450134277344,1040.027505493164,1019.3505035400391,-9.74813809421994,-1.5845335392408209,-8.163604554979118,-97.18642174667839,1015.6177372721302,1016.3397864873668
1995-10-11,992.6300048828125,1001.5800170898438,990.8699951171875,1001.5700073242188,1001.5700073242188,454220000,1016.1870056152344,1035.9510040283203,1018.9768361409505,-10.146670424965805,-3.296960916385818,-6.849709508579988,-76.91500316162384,1013.4565480493746,1015.7605794613611
1995-10-12,1003.5800170898438,1015.6400146484375,1003.5800170898438,1015.6300048828125,1015.6300048828125,421760000,1013.6900024414062,1032.6595031738282,1019.194169108073,-9.221684036403417,-4.481905540389338,-4.739778496014079,-56.17733387068566,1013.7909260237498,1015.7554588896533
1995-10-13,1020.3300170898438,1024.3199462890625,1018.1599731445312,1018.3800048828125,1018.3800048828125,425540000,1010.547998046875,1030.0930053710938,1020.2401692708333,-8.172515965177581,-5.220027625346987,-2.9524883398305946,-40.4865251486662,1014.4969381559133,1015.858382261934
1995-10-16,1018.3300170898438,1021.4500122070312,1016.510009765625,1018.1300048828125,1018.1300048828125,325980000,1008.0319946289062,1028.4570068359376,1021.2036692301432,-7.277327123445957,-5.631487524966781,-1.645839598479176,-36.89049700045424,1015.0558714985132,1015.9474655019685
1995-10-17,1021.530029296875,1035.43994140625,1018.739990234375,1035.43994140625,1035.43994140625,434620000,1007.0880004882813,1026.8545043945312,1022.1430023193359,-5.112186204283034,-5.527627260830032,0.4154410565469977,-36.14733312820295,1018.1918822535496,1016.7118763217443
1995-10-18,1045.3199462890625,1050.6500244140625,1042.780029296875,1045.3699951171875,1045.3699951171875,544550000,1008.5869934082032,1025.6105041503906,1023.0908345540364,-2.5654511572938645,-4.935192040122799,2.3697408828289346,-17.340369659094527,1022.373130386417,1017.8357241176441
1995-10-19,1042.800048828125,1047.8199462890625,1039.4000244140625,1046.969970703125,1046.969970703125,470890000,1012.8969909667969,1024.6245056152343,1023.9511678059896,-0.4132766303494009,-4.0308089581681195,3.6175323278187186,-6.551528398179291,1026.1572596659105,1018.9782435915845
1995-10-20,1046.6400146484375,1048.010009765625,1036.8599853515625,1039.530029296875,1039.530029296875,428030000,1016.1739868164062,1024.0475036621094,1024.7310007731119,0.6841100991550775,-3.08782514670348,3.7719352458585576,-4.031166761160022,1028.214608839905,1019.7841959721841
1995-10-23,1035.280029296875,1038.050048828125,1031.27001953125,1036.9200439453125,1036.9200439453125,368550000,1018.9229919433594,1023.3545043945312,1025.2121683756511,1.327885940674605,-2.204682929227863,3.532568869902468,-12.180951209336657,1029.553906548429,1020.456190010346
1995-10-24,1039.530029296875,1042.1300048828125,1038.1800537109375,1039.239990234375,1039.239990234375,445690000,1024.1409973144532,1022.8930053710938,1025.739501953125,2.0022030596173863,-1.3633057314588133,3.3655087910761994,-15.039954643189525,1031.0440732693437,1021.1928096269745
1995-10-25,1040.0999755859375,1040.9300537109375,1026.43994140625,1026.469970703125,1026.469970703125,456100000,1029.717999267578,1022.9525024414063,1026.3733347574869,1.4890060470700064,-0.7928433757530495,2.281849422823056,-12.49866282987987,1030.3403651822332,1021.399757120157
1995-10-26,1026.199951171875,1027.530029296875,1007.4400024414062,1017.5700073242188,1017.5700073242188,479020000,1032.2079956054688,1022.9489990234375,1026.9626678466798,0.35999129707488464,-0.5622764411874627,0.9222677382623473,-26.48706689059809,1028.3756947425386,1021.2495708536497
